ward,Precinct,Register Voters,Ballots Cast,Turnout %
5,35,607,386,63.59%
5,36,637,374,58.71%
5,37,666,456,68.47%
5,38,732,393,53.69%
5,39,569,376,66.08%
5,40,632,373,59.02%
5,41,314,255,81.21%
5,Total,"27,754","16,334",58.85%
5,,,,
6,WARD 6,,,
6,Precinct,Register Voters,Ballots Cast,Turnout %
6,1,685,415,60.58%
6,2,670,388,57.91%
6,3,634,413,65.14%
6,4,613,312,50.90%
6,5,733,314,42.84%
6,6,635,397,62.52%
6,7,680,348,51.18%
6,8,643,392,60.96%
6,9,776,358,46.13%
6,10,610,266,43.61%
6,11,726,369,50.83%
6,12,731,274,37.48%
6,13,572,304,53.15%
6,14,733,364,49.66%
6,15,890,373,41.91%
6,16,677,408,60.27%
6,17,641,301,46.96%
6,18,656,291,44.36%
6,19,660,363,55.00%
6,20,638,228,35.74%
6,21,637,269,42.23%
6,22,662,266,40.18%
6,23,669,262,39.16%
6,24,626,235,37.54%
6,25,671,242,36.07%
6,26,733,303,41.34%
6,27,676,224,33.14%
6,28,648,215,33.18%
6,29,653,409,62.63%
6,30,749,340,45.39%
6,31,648,363,56.02%
6,32,670,350,52.24%
6,33,685,383,55.91%
6,34,636,372,58.49%
6,35,628,347,55.25%
6,36,641,412,64.27%
6,37,641,416,64.90%
6,38,670,373,55.67%
6,39,757,370,48.88%
6,40,641,322,50.23%
6,41,666,389,58.41%
6,42,753,394,52.32%
6,43,678,340,50.15%
6,44,728,416,57.14%
6,45,680,387,56.91%
6,46,534,288,53.93%
6,47,615,305,49.59%
6,48,704,372,52.84%
6,Total,"32,302","16,242",50.28%
6,,,,
7,WARD 7,,,
7,Precinct,Register Voters,Ballots Cast,Turnout %
7,1,688,338,49.13%
7,2,809,349,43.14%
7,3,595,350,58.82%
7,4,610,329,53.93%
7,5,625,318,50.88%
7,6,731,426,58.28%
7,7,720,381,52.92%
7,8,612,309,50.49%
7,9,941,587,62.38%
7,10,684,356,52.05%
7,11,723,371,51.31%
7,12,690,348,50.43%
7,13,501,260,51.90%
7,14,713,346,48.53%
7,15,725,381,52.55%
7,16,700,265,37.86%
7,17,660,308,46.67%
7,18,674,313,46.44%
7,19,662,338,51.06%
7,20,657,264,40.18%
7,21,702,308,43.87%
7,22,704,274,38.92%
7,23,633,369,58.29%
7,24,703,343,48.79%
7,25,762,307,40.29%
7,26,544,285,52.39%
7,27,610,316,51.80%
7,28,611,246,40.26%
7,29,643,300,46.66%
7,30,693,278,40.12%
7,31,575,217,37.74%
7,32,744,482,64.78%
7,33,739,450,60.89%
7,34,775,427,55.10%
7,35,738,355,48.10%
7,36,756,417,55.16%
7,37,711,396,55.70%
7,38,641,298,46.49%
7,39,649,332,51.16%
7,40,635,347,54.65%
7,41,709,339,47.81%
7,42,662,319,48.19%
7,43,684,340,49.71%
7,44,707,331,46.82%
7,45,819,365,44.57%
7,46,256,123,48.05%
7,Total,"31,125","15,501",49.80%
7,,,,
8,WARD 8,,,
8,Precinct,Register Voters,Ballots Cast,Turnout %
8,1,689,310,44.99%
8,2,801,356,44.44%
8,3,662,432,65.26%
8,4,635,405,63.78%
8,5,662,438,66.16%
8,6,738,367,49.73%
8,7,748,431,57.62%
8,8,616,359,58.28%
8,9,437,251,57.44%
8,10,683,455,66.62%
8,11,658,361,54.86%
8,12,599,342,57.10%
8,13,852,447,52.46%
8,14,645,249,38.60%
8,15,665,346,52.03%
8,16,332,142,42.77%
8,17,529,320,60.49%
8,18,824,373,45.27%
8,19,737,436,59.16%
8,20,729,424,58.16%
8,21,848,446,52.59%
8,22,672,342,50.89%
8,23,672,318,47.32%
8,24,358,240,67.04%
8,25,719,348,48.40%
8,26,773,387,50.06%
8,27,644,400,62.11%
8,28,736,392,53.26%
8,29,844,439,52.01%
8,30,737,399,54.14%
8,31,599,350,58.43%
8,32,545,307,56.33%
8,33,664,359,54.07%
8,34,656,350,53.35%
8,35,707,395,55.87%
8,36,687,399,58.08%
8,37,515,319,61.94%
8,38,540,265,49.07%
8,39,664,390,58.73%
8,40,490,278,56.73%
8,41,689,396,57.47%
8,42,793,449,56.62%
8,43,442,206,46.61%
8,44,507,250,49.31%
8,45,718,356,49.58%
8,46,564,311,55.14%
8,47,602,316,52.49%
8,48,760,258,33.95%
8,49,658,375,56.99%
8,50,682,394,57.77%
8,51,652,496,76.07%
8,52,814,445,54.67%
8,53,392,227,57.91%
8,54,674,279,41.39%
8,55,407,230,56.51%
8,56,671,401,59.76%
8,Total,"36,336","19,756",54.37%
8,,,,
9,WARD 9,,,
9,Precinct,Register Voters,Ballots Cast,Turnout %
9,1,758,386,50.92%
9,2,656,328,50.00%
9,3,777,331,42.60%
9,4,599,301,50.25%
9,5,699,344,49.21%
9,6,685,368,53.72%
9,7,632,255,40.35%
9,8,830,355,42.77%
9,9,738,395,53.52%
9,10,671,359,53.50%
9,11,616,277,44.97%
9,12,730,395,54.11%
9,13,686,401,58.45%
9,14,740,443,59.86%
9,15,978,367,37.53%
9,16,665,318,47.82%
9,17,700,312,44.57%
9,18,626,278,44.41%
9,19,663,346,52.19%
9,20,702,391,55.70%
9,21,694,339,48.85%
9,22,655,372,56.79%
9,23,681,383,56.24%
9,24,682,383,56.16%
9,25,654,349,53.36%
9,26,898,354,39.42%
9,27,690,341,49.42%
9,28,640,188,29.38%
9,29,699,328,46.92%
9,30,635,300,47.24%
9,31,710,272,38.31%
9,32,686,346,50.44%
9,33,677,284,41.95%
9,34,698,307,43.98%
9,35,654,358,54.74%
9,36,680,334,49.12%
9,37,741,413,55.74%
9,38,663,362,54.60%
9,39,711,361,50.77%
9,40,755,392,51.92%
9,41,623,305,48.96%
9,42,694,384,55.33%
9,43,749,447,59.68%
9,44,575,334,58.09%
9,45,636,296,46.54%
9,46,745,332,44.56%
9,47,671,407,60.66%
9,48,701,391,55.78%
9,49,646,379,58.67%
9,50,742,456,61.46%
9,51,627,344,54.86%
9,Total,"35,463","17,791",50.17%
9,,,,
10,WARD 10,,,
10,Precinct,Register Voters,Ballots Cast,Turnout %
10,1,650,282,43.38%
10,2,640,311,48.59%
10,3,683,303,44.36%
10,4,814,230,28.26%
10,5,655,265,40.46%
10,6,595,224,37.65%
10,7,620,178,28.71%
10,8,590,239,40.51%
10,9,677,318,46.97%
10,10,674,304,45.10%
10,11,900,309,34.33%
10,12,493,188,38.13%
10,13,867,295,34.03%
10,14,876,379,43.26%
10,15,1229,658,53.54%
10,16,587,217,36.97%
10,17,855,422,49.36%
10,18,618,192,31.07%
10,19,724,304,41.99%
10,20,718,305,42.48%
10,21,802,280,34.91%
10,22,540,147,27.22%
10,23,681,239,35.10%
10,24,640,342,53.44%
10,25,271,101,37.27%
10,26,744,199,26.75%
10,27,1000,319,31.90%
10,28,823,268,32.56%
10,29,722,234,32.41%
10,30,733,229,31.24%
10,31,703,178,25.32%
10,32,726,257,35.40%
10,33,565,199,35.22%
10,34,653,231,35.38%
10,35,731,341,46.65%
10,36,194,86,44.33%
10,Total,"24,993","9,573",38.30%
10,,,,
11,WARD 11,,,
11,Precinct,Register Voters,Ballots Cast,Turnout %
11,1,738,330,44.72%
11,2,872,64,7.34%
11,3,611,218,35.68%
11,4,719,289,40.19%
11,5,965,348,36.06%
11,6,782,376,48.08%
11,7,664,310,46.69%
11,8,771,290,37.61%
11,9,806,310,38.46%
11,10,812,300,36.95%
11,11,812,354,43.60%
11,12,938,518,55.22%
11,13,907,457,50.39%
11,14,494,203,41.09%
11,15,345,153,44.35%
11,16,686,259,37.76%
11,17,717,339,47.28%
11,18,704,284,40.34%
11,19,896,367,40.96%
11,20,556,249,44.78%
11,21,789,466,59.06%
11,22,935,400,42.78%
11,23,411,227,55.23%
11,24,708,445,62.85%
11,25,603,321,53.23%
11,26,805,413,51.30%
11,27,446,115,25.78%
11,28,446,172,38.57%
11,29,753,408,54.18%
11,30,586,185,31.57%
11,31,669,341,50.97%
11,32,314,162,51.59%
11,33,692,328,47.40%
11,34,302,149,49.34%
11,35,241,134,55.60%
11,36,442,157,35.52%
11,37,328,112,34.15%
11,38,358,121,33.80%
11,Total,"24,623","10,674",43.35%
11,,,,
12,WARD 12,,,
12,Precinct,Register Voters,Ballots Cast,Turnout %
12,1,649,278,42.84%
12,2,675,226,33.48%
12,3,726,327,45.04%
12,4,662,264,39.88%
12,5,719,262,36.44%
12,6,812,243,29.93%
12,7,770,214,27.79%
12,8,808,316,39.11%
12,9,647,227,35.09%
12,10,791,231,29.20%
12,11,791,231,29.20%
12,12,785,236,30.06%
12,13,812,248,30.54%
12,14,759,168,22.13%
12,15,828,222,26.81%
12,16,794,189,23.80%
12,17,827,257,31.08%
12,18,825,217,26.30%
12,19,715,265,37.06%
12,20,828,269,32.49%
12,21,771,276,35.80%
12,22,850,191,22.47%
12,23,699,282,40.34%
12,Total,"17,543","5,639",32.14%
12,,,,
13,WARD 13,,,
13,Precinct,Register Voters,Ballots Cast,Turnout %
13,1,433,274,63.28%
13,2,429,290,67.60%
13,3,423,185,43.74%
13,4,559,342,61.18%
13,5,609,303,49.75%
13,6,457,299,65.43%
13,7,459,211,45.97%
13,8,383,241,62.92%
13,9,558,267,47.85%
13,10,474,309,65.19%
13,11,551,352,63.88%
13,12,506,236,46.64%
13,13,509,315,61.89%
13,14,503,234,46.52%
13,15,731,402,54.99%
13,16,389,185,47.56%
13,17,459,263,57.30%
13,18,436,236,54.13%
13,19,606,282,46.53%
13,20,360,202,56.11%
13,21,570,354,62.11%
13,22,560,333,59.46%
13,23,429,198,46.15%
13,24,454,255,56.17%
13,25,549,272,49.54%
13,26,507,268,52.86%
13,27,456,259,56.80%
13,28,425,193,45.41%
13,29,406,206,50.74%
13,30,366,169,46.17%
13,31,580,303,52.24%
13,32,471,267,56.69%
13,33,456,295,64.69%
13,34,510,302,59.22%
13,35,426,247,57.98%
13,36,306,146,47.71%
13,37,556,334,60.07%
13,38,433,258,59.58%
13,39,496,259,52.22%
13,40,422,226,53.55%
13,41,534,288,53.93%
13,42,510,316,61.96%
13,43,482,293,60.79%
13,44,563,340,60.39%
13,45,538,339,63.01%
13,46,621,281,45.25%
13,47,569,227,39.89%
13,48,428,271,63.32%
13,Total,"23,457","12,927",55.11%
13,,,,
14,WARD 14,,,
14,Precinct,Register Voters,Ballots Cast,Turnout %
14,1,659,397,60.24%
14,2,827,365,44.14%
14,3,629,225,35.77%
14,4,575,302,52.52%
14,5,895,358,40.00%
14,6,297,119,40.07%
14,7,755,287,38.01%
14,8,742,242,32.61%
14,9,687,354,51.53%
14,10,481,200,41.58%
14,11,370,145,39.19%
14,12,633,286,45.18%
14,13,479,211,44.05%
14,14,584,241,41.27%
14,15,649,267,41.14%
14,16,525,210,40.00%
14,17,522,235,45.02%
14,18,260,117,45.00%
14,19,595,229,38.49%
14,20,490,184,37.55%
14,21,600,240,40.00%
14,22,789,289,36.63%
14,23,504,256,50.79%
14,24,671,417,62.15%
14,25,421,165,39.19%
14,26,476,167,35.08%
14,27,601,252,41.93%
14,28,493,196,39.76%
14,29,529,224,42.34%
14,30,365,113,30.96%
14,31,352,149,42.33%
14,Total,"17,455","7,442",42.64%
14,,,,
15,WARD 15,,,
15,Precinct,Register Voters,Ballots Cast,Turnout %
15,1,755,201,26.62%
15,2,652,255,39.11%
15,3,658,255,38.75%
15,4,766,190,24.80%
15,5,807,229,28.38%
15,6,838,229,27.33%
15,7,727,304,41.82%
15,8,706,198,28.05%
15,9,880,275,31.25%
15,10,863,303,35.11%
15,11,832,248,29.81%
15,12,769,265,34.46%
15,13,783,208,26.56%
15,14,757,183,24.17%
15,15,735,181,24.63%
15,16,749,225,30.04%
15,17,619,275,44.43%
15,18,701,245,34.95%
15,19,690,240,34.78%
15,20,737,230,31.21%
15,21,595,238,40.00%
15,22,726,290,39.94%
15,23,757,304,40.16%
15,24,711,253,35.58%
15,Total,"17,813","5,824",32.70%
15,,,,
16,WARD 16,,,
16,Precinct,Register Voters,Ballots Cast,Turnout %
16,1,759,224,29.51%
16,2,712,263,36.94%
16,3,689,287,41.65%
16,4,719,285,39.64%
16,5,706,280,39.66%
16,6,710,306,43.10%
16,7,678,267,39.38%
16,8,603,194,32.17%
16,9,756,353,46.69%
16,10,693,280,40.40%
16,11,695,273,39.28%
16,12,698,224,32.09%
16,13,758,234,30.87%
16,14,656,241,36.74%
16,15,732,347,47.40%
16,16,667,312,46.78%
16,17,764,265,34.69%
16,18,731,299,40.90%
16,19,703,281,39.97%
16,20,676,280,41.42%
16,21,713,285,39.97%
16,22,748,268,35.83%
16,23,742,199,26.82%
16,24,444,201,45.27%
16,25,744,311,41.80%
16,26,655,264,40.31%
16,27,663,266,40.12%
16,28,708,298,42.09%
16,29,740,267,36.08%
16,30,715,289,40.42%
16,31,695,322,46.33%
16,32,755,210,27.81%
16,33,717,331,46.16%
16,34,728,270,37.09%
16,35,774,251,32.43%
16,36,578,228,39.45%
16,Total,"25,224","9,755",38.67%
16,,,,
17,WARD 17,,,
17,Precinct,Register Voters,Ballots Cast,Turnout %
17,1,654,275,42.05%
17,2,758,330,43.54%
17,3,801,360,44.94%
17,4,796,421,52.89%
17,5,671,347,51.71%
17,6,746,291,39.01%
17,7,734,212,28.88%
17,8,770,320,41.56%
17,9,731,350,47.88%
17,10,739,382,51.69%
17,11,670,297,44.33%
17,12,824,321,38.96%
17,13,668,315,47.16%
17,14,742,278,37.47%
17,15,790,374,47.34%
17,16,756,319,42.20%
17,17,739,293,39.65%
17,18,718,379,52.79%
17,19,657,221,33.64%
17,20,712,423,59.41%
17,21,710,422,59.44%
17,22,701,307,43.79%
17,23,629,252,40.06%
17,24,778,410,52.70%
17,25,660,264,40.00%
17,26,797,415,52.07%
17,27,753,369,49.00%
17,28,673,310,46.06%
17,29,713,368,51.61%
17,30,625,236,37.76%
17,31,677,276,40.77%
17,32,692,282,40.75%
17,33,663,253,38.16%
17,34,700,279,39.86%
17,35,690,303,43.91%
17,36,713,392,54.98%
17,37,677,302,44.61%
17,38,860,369,42.91%
17,39,683,368,53.88%
17,40,708,347,49.01%
17,41,752,392,52.13%
17,Total,"29,530","13,424",45.46%
17,,,,
18,WARD 18,,,
18,Precinct,Register Voters,Ballots Cast,Turnout %
18,1,597,282,47.24%
18,2,643,252,39.19%
18,3,566,301,53.18%
18,4,616,360,58.44%
18,5,577,255,44.19%
18,6,523,291,55.64%
18,7,670,353,52.69%
18,8,634,370,58.36%
18,9,558,362,64.87%
18,10,704,441,62.64%
18,11,568,267,47.01%
18,12,574,317,55.23%
18,13,651,337,51.77%
18,14,631,348,55.15%
18,15,722,339,46.95%
18,16,627,350,55.82%
18,17,644,324,50.31%
18,18,602,335,55.65%
18,19,637,370,58.08%
18,20,601,324,53.91%
18,21,705,419,59.43%
18,22,675,422,62.52%
18,23,630,320,50.79%
18,24,624,267,42.79%
18,25,599,290,48.41%
18,26,650,406,62.46%
18,27,629,271,43.08%
18,28,591,302,51.10%
18,29,657,317,48.25%
18,30,648,319,49.23%
18,31,593,329,55.48%
18,32,637,389,61.07%
18,33,575,279,48.52%
18,34,669,451,67.41%
18,35,636,389,61.16%
18,36,648,317,48.92%
18,37,647,360,55.64%
18,38,626,369,58.95%
18,39,615,252,40.98%
18,40,624,336,53.85%
18,41,686,394,57.43%
18,42,640,282,44.06%
18,43,524,227,43.32%
18,44,586,290,49.49%
18,45,680,263,38.68%
18,46,662,324,48.94%
18,47,558,251,44.98%
18,48,588,279,47.45%
18,49,534,267,50.00%
18,50,590,296,50.17%
18,Total,"31,071","16,255",52.32%
18,,,,
19,WARD 19,,,
19,Precinct,Register Voters,Ballots Cast,Turnout %
19,1,529,376,71.08%
19,2,737,545,73.95%
19,3,490,315,64.29%
19,4,682,455,66.72%
19,5,602,470,78.07%
19,6,618,399,64.56%
19,7,562,394,70.11%
19,8,678,463,68.29%
19,9,417,278,66.67%
19,10,674,467,69.29%
19,11,639,401,62.75%
19,12,530,334,63.02%
19,13,690,485,70.29%
19,14,656,442,67.38%
19,15,806,506,62.78%
19,16,623,441,70.79%
19,17,533,356,66.79%
19,18,528,388,73.48%
19,19,704,497,70.60%
19,20,573,337,58.81%
19,21,656,388,59.15%
19,22,610,425,69.67%
19,23,593,415,69.98%
19,24,443,321,72.46%
19,25,553,401,72.51%
19,26,602,424,70.43%
19,27,584,412,70.55%
19,28,727,467,64.24%
19,29,663,404,60.94%
19,30,577,357,61.87%
19,31,490,362,73.88%
19,32,567,387,68.25%
19,33,618,407,65.86%
19,34,549,385,70.13%
19,35,478,355,74.27%
19,36,765,490,64.05%
19,37,555,384,69.19%
19,38,526,351,66.73%
19,39,213,134,62.91%
19,40,592,427,72.13%
19,41,573,377,65.79%
19,42,445,334,75.06%
19,43,846,541,63.95%
19,44,696,449,64.51%
19,45,565,401,70.97%
19,46,636,451,70.91%
19,47,789,555,70.34%
19,48,812,475,58.50%
19,49,698,482,69.05%
19,50,480,313,65.21%
19,51,639,455,71.21%
19,52,692,425,61.42%
19,53,554,375,67.69%
19,54,503,344,68.39%
19,55,563,370,65.72%
19,56,581,443,76.25%
19,57,481,336,69.85%
19,Total,"34,185","23,171",67.78%
19,,,,
20,WARD 20,,,
20,Precinct,Register Voters,Ballots Cast,Turnout %
20,1,621,316,50.89%
20,2,454,172,37.89%
20,3,616,303,49.19%
20,4,484,164,33.88%
20,5,752,333,44.28%
20,6,485,185,38.14%
20,7,800,308,38.50%
20,8,674,348,51.63%
20,9,716,437,61.03%
20,10,636,278,43.71%
20,11,873,450,51.55%
20,12,607,257,42.34%
20,13,939,404,43.02%
20,14,388,215,55.41%
20,15,818,186,22.74%
20,16,654,368,56.27%
20,17,633,186,29.38%
20,18,624,279,44.71%
20,19,730,381,52.19%
20,20,622,187,30.06%
20,21,719,267,37.13%
20,22,706,412,58.36%
20,23,782,412,52.69%
20,24,628,343,54.62%
20,25,697,308,44.19%
20,26,561,346,61.68%
20,27,502,218,43.43%
20,28,541,218,40.30%
20,29,836,466,55.74%
20,30,409,193,47.19%
20,31,769,347,45.12%
20,32,838,346,41.29%
20,33,537,213,39.66%
20,34,597,363,60.80%
20,35,740,310,41.89%
20,36,366,157,42.90%
20,37,285,132,46.32%
20,38,376,147,39.10%
20,39,146,69,47.26%
20,Total,"24,161","11,024",45.63%
20,,,,
21,WARD 21,,,
21,Precinct,Register Voters,Ballots Cast,Turnout %
21,1,723,387,53.53%
21,2,633,281,44.39%
21,3,709,371,52.33%
21,4,795,391,49.18%
21,5,713,414,58.06%
21,6,649,319,49.15%
21,7,647,384,59.35%
21,8,656,365,55.64%
21,9,691,419,60.64%
21,10,700,352,50.29%
21,11,707,376,53.18%
21,12,699,376,53.79%
21,13,743,361,48.59%
21,14,778,450,57.84%
21,15,640,329,51.41%
21,16,663,353,53.24%
21,17,730,341,46.71%
21,18,729,412,56.52%
21,19,737,390,52.92%
21,20,663,344,51.89%
21,21,677,316,46.68%
21,22,666,343,51.50%
21,23,635,346,54.49%
21,24,693,342,49.35%
21,25,625,332,53.12%
21,26,732,381,52.05%
21,27,685,363,52.99%
21,28,854,451,52.81%
21,29,726,378,52.07%
21,30,663,309,46.61%
21,31,443,276,62.30%
21,32,678,338,49.85%
21,33,729,370,50.75%
21,34,768,379,49.35%
21,35,703,379,53.91%
21,36,679,371,54.64%
21,37,598,321,53.68%
21,38,696,360,51.72%
21,39,609,291,47.78%
21,40,629,318,50.56%
21,41,711,391,54.99%
21,42,748,395,52.81%
21,43,752,378,50.27%
21,44,724,363,50.14%
21,45,740,366,49.46%
21,46,715,370,51.75%
21,47,698,344,49.28%
21,48,670,334,49.85%
21,49,738,400,54.20%
21,50,691,332,48.05%
21,51,707,394,55.73%
21,52,732,385,52.60%
21,53,562,285,50.71%
21,54,599,308,51.42%
21,Total,"37,280","19,424",52.10%
21,,,,
22,WARD 22,,,
22,Precinct,Register Voters,Ballots Cast,Turnout %
22,1,451,246,54.55%
22,2,709,325,45.84%
22,3,1026,288,28.07%
22,4,584,149,25.51%
22,5,773,213,27.55%
22,6,795,239,30.06%
22,7,522,172,32.95%
22,8,765,346,45.23%
22,9,709,194,27.36%
22,10,936,300,32.05%
22,11,749,233,31.11%
22,12,646,260,40.25%
22,13,791,232,29.33%
22,14,797,222,27.85%
22,15,643,154,23.95%
22,16,634,187,29.50%
22,17,860,223,25.93%
22,18,746,171,22.92%
22,19,399,139,34.84%
22,20,768,188,24.48%
22,21,889,370,41.62%
22,22,788,180,22.84%
22,23,909,427,46.97%
22,24,933,265,28.40%
22,25,775,228,29.42%
22,Total,"18,597","5,951",32.00%
22,,,,
23,WARD 23,,,
23,Precinct,Register Voters,Ballots Cast,Turnout %
23,1,522,345,66.09%
23,2,548,328,59.85%
23,3,549,334,60.84%
23,4,589,347,58.91%
23,5,569,221,38.84%
23,6,670,276,41.19%
23,7,545,220,40.37%
23,8,642,308,47.98%
23,9,514,213,41.44%
23,10,638,287,44.98%
23,11,652,263,40.34%
23,12,534,328,61.42%
23,13,538,177,32.90%
23,14,521,260,49.90%
23,15,566,199,35.16%
23,16,530,301,56.79%
23,17,525,156,29.71%
23,18,530,282,53.21%
23,19,575,187,32.52%
23,20,545,148,27.16%
23,21,543,345,63.54%
23,22,585,291,49.74%
23,23,527,318,60.34%
23,24,558,203,36.38%
23,25,553,241,43.58%
23,26,612,274,44.77%
23,27,486,313,64.40%
23,28,562,341,60.68%
23,29,500,253,50.60%
23,30,611,270,44.19%
23,31,521,210,40.31%
23,32,585,239,40.85%
23,33,660,225,34.09%
23,34,629,230,36.57%
23,35,441,239,54.20%
23,36,527,334,63.38%
23,37,524,310,59.16%
23,38,502,269,53.59%
23,39,600,209,34.83%
23,Total,"21,828","10,294",47.16%
23,,,,
24,WARD 24,,,
24,Precinct,Register Voters,Ballots Cast,Turnout %
24,1,708,294,41.53%
24,2,737,323,43.83%
24,3,793,365,46.03%
24,4,530,243,45.85%
24,5,411,194,47.20%
24,6,671,326,48.58%
24,7,399,135,33.83%
24,8,440,187,42.50%
